TimePoint,ImageNumber,ObjectNumber,AreaShape_Area,Area_um2,Intensity_IntegratedIntensity_Quant_p63,Total_p63_Intensity_per_um2_Object,Normalized_Total_p63_Intensity_per_um2_Object,renormalizing_value,Renormalized_Total_p63_Intensity_per_um2_Object,rescaled
0,7,118,123,47.2812,14647145.95,309787.9485,1.576269134,0.996619211,1.581616245,0.75458508
0,9,106,40,15.376,2793918.334,181706.4473,1.576260355,0.996619211,1.581607436,0.75458088
0,1,31,100,38.44,6983825.129,181681.1948,1.576041295,0.996619211,1.581387633,0.75447598
0,10,28,31,11.9164,2164881.668,181672.4571,1.575965498,0.996619211,1.581311578,0.75443969
0,9,25,17,6.5348,2023997.008,309725.9301,1.575953571,0.996619211,1.581299611,0.75443398
0,9,138,21,8.0724,2499377.055,309620.0702,1.575414933,0.996619211,1.580759146,0.75417606
0,1,79,21,8.0724,1465348.766,181525.7873,1.574693172,0.996619211,1.580034937,0.75383045
0,6,30,78,29.9832,9276346.922,309384.8196,1.574217926,0.996619211,1.579558079,0.75360289
0,6,13,18,6.9192,2139563.977,309221.2939,1.573385871,0.996619211,1.578723201,0.75320447
0,1,3,36,13.8384,4279088.031,309218.409,1.573371193,0.996619211,1.578708473,0.75319744
0,1,13,84,32.2896,9980748.953,309101.0404,1.572773995,0.996619211,1.578109249,0.75291148
48,1,85,18,6.9192,1253336,181138.8,1.571336,0.996619,1.576667,0.75222321
0,9,20,8,3.0752,949197.6328,308662.0814,1.570540476,0.996619211,1.575868153,0.75184199
0,13,91,4,1.5376,474469.2031,308577.7856,1.57011156,0.996619211,1.575437783,0.75163661
0,9,39,35,13.454,2435108.695,180995.1461,1.570089985,0.996619211,1.575416134,0.75162627
0,3,9,253,97.2532,30007996.39,308555.3626,1.569997467,0.996619211,1.575323302,0.75158197
0,14,33,6,2.3064,711060.9688,308299.0673,1.56869338,0.996619211,1.574014792,0.75095753
48,9,5,42,16.1448,2919399,180826,1.568622,0.996619,1.573944,0.75092375
0,6,94,42,16.1448,4977166.984,308282.9756,1.568611502,0.996619211,1.573932636,0.75091832
48,1,118,28,10.7632,1945600,180764.1,1.568085,0.996619,1.573405,0.75066652
0,9,56,35,13.454,4145998.188,308161.0069,1.567990899,0.996619211,1.573309927,0.75062115
0,9,48,17,6.5348,1180234.744,180607.6306,1.56672838,0.996619211,1.572043126,0.75001661
48,6,83,26,9.9944,1804955,180596.6,1.566633,0.996619,1.571948,0.74997122
0,13,116,40,15.376,4734013.539,307883.2947,1.566577838,0.996619211,1.571892073,0.74994453
0,1,46,22,8.4568,1526583.008,180515.4441,1.565928684,0.996619211,1.571240718,0.74963369
0,7,7,7,2.6908,827464.3203,307516.0994,1.564709467,0.996619211,1.570017365,0.74904988
0,7,116,167,64.1948,19732068.52,307377.9889,1.564006731,0.996619211,1.569312244,0.74871339
0,9,63,104,39.9776,12286639.7,307338.1017,1.563803776,0.996619211,1.569108601,0.7486162
0,14,51,28,10.7632,3307623.031,307308.5171,1.563653243,0.996619211,1.568957557,0.74854412
0,9,78,20,7.688,2362158.086,307252.6126,1.563368789,0.996619211,1.568672138,0.74840792
0,10,116,43,16.5292,2978189.953,180177.5012,1.56299711,0.996619211,1.568299198,0.74822994
0,4,144,5,1.922,590167.125,307058.858,1.562382922,0.996619211,1.567682928,0.74793585
0,14,100,27,10.3788,3186685.063,307037.9102,1.562276336,0.996619211,1.567575979,0.74788481
0,1,83,29,11.1476,2005079.391,179866.4637,1.560298933,0.996619211,1.565591869,0.74693795
0,1,125,26,9.9944,1797329.148,179833.6217,1.560014036,0.996619211,1.565306005,0.74680154
0,1,60,33,12.6852,2280494.941,179776.0336,1.559514473,0.996619211,1.564804748,0.74656233
0,1,94,29,11.1476,2003846.938,179755.906,1.559339871,0.996619211,1.564629553,0.74647872
48,4,13,20,7.688,1380889,179616.1,1.558128,0.996619,1.563413,0.74589816
0,10,148,12,4.6128,1411143.266,305919.0222,1.556583188,0.996619211,1.561863519,0.74515872
0,9,61,103,39.5932,12107017.35,305785.27,1.555902627,0.996619211,1.561180649,0.74483284
48,7,41,132,50.7408,9100369,179350.1,1.55582,0.996619,1.561098,0.7447934
0,9,67,248,95.3312,29125586.63,305519.9833,1.55455279,0.996619211,1.559826233,0.74418649
0,2,25,16,6.1504,1878549.398,305435.321,1.55412201,0.996619211,1.559393992,0.74398021
0,9,33,33,12.6852,2272258.809,179126.7626,1.553882201,0.996619211,1.55915337,0.74386538
0,6,57,6,2.3064,703987.4141,305232.1428,1.553088194,0.996619211,1.558356669,0.74348518
0,1,35,32,12.3008,2201876.867,179002.737,1.552806308,0.996619211,1.558073827,0.74335021
0,7,67,27,10.3788,1857414.523,178962.3582,1.552456032,0.996619211,1.557722363,0.74318248
0,9,9,19,7.3036,2228077.945,305065.7135,1.552241366,0.996619211,1.557506968,0.74307969
0,10,177,17,6.5348,1168026.422,178739.4292,1.550522176,0.996619211,1.555781946,0.74225648
0,14,34,3,1.1532,351349.8359,304673.8085,1.550247267,0.996619211,1.555506105,0.74212484
48,9,93,20,7.688,2341753,304598.4,1.549864,0.996619,1.555121,0.74194106
0,6,15,26,9.9944,3043341.031,304504.6257,1.549386428,0.996619211,1.554642345,0.74171264
0,4,33,36,13.8384,4213623.152,304487.7408,1.549300513,0.996619211,1.55455614,0.7416715
0,13,58,61,23.4484,7139488.703,304476.5828,1.549243739,0.996619211,1.554499173,0.74164432
0,4,114,7,2.6908,818943.1172,304349.3077,1.548596136,0.996619211,1.553849372,0.74133422
0,4,135,88,33.8272,10294040,304312.5059,1.54840888,0.996619211,1.553661481,0.74124455
48,4,30,60,23.064,4115570,178441.3,1.547936,0.996619,1.553187,0.74101812
0,4,137,88,33.8272,10287795.18,304127.8966,1.547469547,0.996619211,1.552718962,0.74079477
0,10,21,15,5.766,1028542.783,178380.6422,1.547409784,0.996619211,1.552658996,0.74076615
0,9,128,22,8.4568,2571330.914,304054.8333,1.547097785,0.996619211,1.552345939,0.74061675
0,7,14,36,13.8384,2467052.957,178275.8814,1.546501008,0.996619211,1.551747138,0.74033099
0,9,100,33,12.6852,3854875.617,303887.65,1.546247119,0.996619211,1.551492388,0.74020942
0,1,17,21,8.0724,2452957.852,303869.7106,1.54615584,0.996619211,1.551400799,0.74016572
0,3,6,11,4.2284,1284720.469,303831.3473,1.545960639,0.996619211,1.551204936,0.74007225
0,10,10,29,11.1476,1986599.873,178208.751,1.545918669,0.996619211,1.551162823,0.74005215
0,5,55,23,8.8412,2685051.508,303697.6324,1.545280269,0.996619211,1.550522257,0.73974646
0,1,137,21,8.0724,1437767.434,178109.0424,1.545053719,0.996619211,1.55029494,0.73963798
0,5,121,23,8.8412,1574132.609,178045.1307,1.544499301,0.996619211,1.54973864,0.7393725
0,1,80,20,7.688,1368736.703,178035.4713,1.544415508,0.996619211,1.549654563,0.73933238
48,9,51,49,18.8356,3353257,178027.6,1.544347,0.996619,1.549586,0.73929966
48,10,175,48,18.4512,5600121,303509.9,1.544325,0.996619,1.549564,0.73928916
0,1,45,20,7.688,1367379.383,177858.9208,1.542883974,0.996619211,1.548117834,0.73859902
0,9,51,33,12.6852,3845952.68,303184.2367,1.542667998,0.996619211,1.547901125,0.73849561
0,4,23,30,11.532,3496265.141,303179.426,1.54264352,0.996619211,1.547876564,0.73848389
0,9,70,21,8.0724,2447197.758,303156.1565,1.54252512,0.996619211,1.547757762,0.73842719
0,9,14,18,6.9192,2097512.664,303143.812,1.542462309,0.996619211,1.547694738,0.73839711
0,3,5,78,29.9832,9088453.984,303118.2123,1.542332052,0.996619211,1.547564039,0.73833474
0,1,85,26,9.9944,1776922.691,177791.8326,1.542302,0.996619211,1.547533885,0.73832035
0,5,50,13,4.9972,1514678.367,303105.4125,1.542266923,0.996619211,1.54749869,0.73830356
0,9,76,21,8.0724,2445614.898,302960.0736,1.541527407,0.996619211,1.546756665,0.73794945
0,4,43,40,15.376,4657965.328,302937.3913,1.541411994,0.996619211,1.546640861,0.73789419
0,6,40,25,9.61,2910540.438,302865.8104,1.541047775,0.996619211,1.546275406,0.73771978
0,1,91,41,15.7604,2799341.189,177618.6638,1.540799802,0.996619211,1.546026592,0.73760104
0,1,88,18,6.9192,1228201.375,177506.2688,1.539824802,0.996619211,1.545048284,0.73713418
0,10,89,34,13.0696,2319846.547,177499.4297,1.539765474,0.996619211,1.544988755,0.73710577
0,5,90,33,12.6852,2250756,177431.6526,1.539177524,0.996619211,1.544398811,0.73682424
0,14,85,22,8.4568,2557857.086,302461.5795,1.53899096,0.996619211,1.544211614,0.7367349
0,6,89,186,71.4984,21615070.16,302315.4387,1.538247363,0.996619211,1.543465494,0.73637884
48,1,15,37,14.2228,2519290,177130.4,1.536564,0.996619,1.541777,0.73557306
0,9,21,33,12.6852,3830291.969,301949.6712,1.536386258,0.996619211,1.541598075,0.73548768
0,3,4,28,10.7632,3247780.523,301748.5992,1.53536316,0.996619211,1.540571507,0.73499778
0,9,141,6,2.3064,695925.4297,301736.6587,1.535302404,0.996619211,1.540510545,0.73496869
0,3,46,1,0.3844,68030.78906,176979.1599,1.535252257,0.996619211,1.540460228,0.73494467
0,9,143,16,6.1504,1854105.977,301461.0394,1.533899992,0.996619211,1.539103375,0.73429716
0,13,118,49,18.8356,5676175.813,301353.597,1.533353302,0.996619211,1.538554831,0.73403538
0,10,111,94,36.1336,6385844.178,176728.7006,1.533079582,0.996619211,1.538280183,0.73390432
0,1,65,22,8.4568,2546528.656,301122.015,1.532174961,0.996619211,1.537372493,0.73347115
0,9,77,49,18.8356,5670984.121,301077.9652,1.531950826,0.996619211,1.537147598,0.73336383
0,1,21,19,7.3036,1289573.434,176566.821,1.531675314,0.996619211,1.536871151,0.7332319
0,9,136,27,10.3788,3122575.797,300860.9663,1.530846688,0.996619211,1.536039714,0.73283512
0,9,56,19,7.3036,1288001.834,176351.6395,1.529808666,0.996619211,1.534998171,0.73233808
0,10,8,41,15.7604,2779323.856,176348.5607,1.529781959,0.996619211,1.534971373,0.73232529
0,10,74,75,28.83,5081091.395,176243.1979,1.528867961,0.996619211,1.534054275,0.73188764
0,9,89,24,9.2256,2770386.414,300293.3591,1.527958578,0.996619211,1.533141807,0.73145219
48,5,22,5,1.922,338517.2,176127.6,1.527865,0.996619,1.533048,0.73140742
48,9,88,24,9.2256,2769489,300196.1,1.527464,0.996619,1.532645,0.7312151
0,9,126,31,11.9164,3576706.867,300149.9503,1.527228882,0.996619211,1.532409636,0.73110278
0,9,112,26,9.9944,2998833.664,300051.3952,1.526727412,0.996619211,1.531906465,0.73086266
0,9,62,23,8.8412,2652598.859,300027.0166,1.526603369,0.996619211,1.531782001,0.73080326
0,3,74,12,4.6128,1383931.641,300019.8666,1.526566988,0.996619211,1.531745496,0.73078584
0,6,18,11,4.2284,1268412.836,299974.6561,1.526336947,0.996619211,1.531514675,0.73067569
0,3,11,108,41.5152,12449182.48,299870.4686,1.525806818,0.996619211,1.530982748,0.73042185
0,9,40,70,26.908,8063238.031,299659.5076,1.524733402,0.996619211,1.529905691,0.72990785
48,8,65,8,3.0752,921189.7,299554.4,1.524199,0.996619,1.529369,0.72965174
0,3,125,8,3.0752,540084.4297,175625.7901,1.523512095,0.996619211,1.52868024,0.72932305
0,4,165,33,12.6852,3797564.75,299369.7183,1.52325889,0.996619211,1.528426177,0.7292018
0,9,98,29,11.1476,3336280.047,299282.3609,1.522814397,0.996619211,1.527980176,0.72898896
0,13,53,7,2.6908,805275.3438,299269.8617,1.522750798,0.996619211,1.527916361,0.72895851
0,6,67,100,38.44,11503324.43,299254.0174,1.522670179,0.996619211,1.527835469,0.72891991
0,1,49,32,12.3008,2158924.285,175510.8843,1.522515314,0.996619211,1.527680078,0.72884575
0,9,145,29,11.1476,3333569.977,299039.253,1.521577411,0.996619211,1.526738993,0.72839665
48,9,66,104,39.9776,7008673,175315,1.520816,0.996619,1.525975,0.72803206
0,4,103,15,5.766,1722987.078,298818.4319,1.520453824,0.996619211,1.525611595,0.72785863
0,9,93,33,12.6852,3789894.609,298765.0655,1.520182285,0.996619211,1.525339134,0.72772861
0,4,142,48,18.4512,5503783.563,298288.6513,1.517758184,0.996619211,1.522906811,0.72656786
0,13,9,1,0.3844,114608.1484,298148.1489,1.517043277,0.996619211,1.522189479,0.72622554
0,9,39,40,15.376,4582755.258,298045.9975,1.516523509,0.996619211,1.521667947,0.72597665
0,4,82,10,3.844,1145557.734,298011.8976,1.516350001,0.996619211,1.52149385,0.72589357
0,4,76,10,3.844,1144797.047,297814.008,1.515343095,0.996619211,1.520483529,0.72541143
0,1,63,42,16.1448,2819552.41,174641.5199,1.514973784,0.996619211,1.520112965,0.72523459
48,7,141,4,1.5376,457794.6,297733.2,1.514932,0.996619,1.520071,0.72521456
0,10,26,21,8.0724,1409673.313,174628.7737,1.514863213,0.996619211,1.52000202,0.72518164
0,6,91,32,12.3008,3660848.867,297610.6324,1.514308275,0.996619211,1.519445199,0.72491592
0,14,65,42,16.1448,4803184.852,297506.6183,1.513779029,0.996619211,1.518914157,0.72466249
0,14,62,10,3.844,1143112.539,297375.7906,1.513113349,0.996619211,1.518246219,0.72434374
0,9,154,53,20.3732,6058302.703,297366.2804,1.513064958,0.996619211,1.518197664,0.72432057
0,9,79,37,14.2228,4225360.926,297083.6211,1.511626726,0.996619211,1.516754553,0.72363189
0,6,84,22,8.4568,2510393.945,296849.1563,1.510433718,0.996619211,1.515557498,0.72306063
0,3,25,38,14.6072,4336089.781,296846.0609,1.510417968,0.996619211,1.515541694,0.72305309
48,9,52,43,16.5292,4903503,296657,1.509456,0.996619,1.514577,0.72259272
0,9,69,20,7.688,1337745.375,174004.3412,1.50944641,0.996619211,1.514566841,0.72258787
0,9,125,15,5.766,1003308.262,174004.2077,1.509445252,0.996619211,1.514565679,0.72258732
0,7,26,17,6.5348,1136854.756,173969.3267,1.509142667,0.996619211,1.514262068,0.72244243
0,4,156,126,48.4344,14363765.68,296561.2391,1.508968732,0.996619211,1.514087542,0.72235914
0,3,145,50,19.22,3340170.875,173786.2058,1.507554137,0.996619211,1.512668149,0.72168178
0,5,43,15,5.766,1707755.531,296176.8178,1.507012711,0.996619211,1.512124887,0.72142253
0,4,50,21,8.0724,2390222.727,296098.1525,1.506612445,0.996619211,1.511723263,0.72123087
0,6,23,39,14.9916,4438102.75,296039.2987,1.506312984,0.996619211,1.511422786,0.72108747
0,3,14,209,80.3396,23773270.34,295909.7424,1.505653773,0.996619211,1.510761339,0.72077182
0,4,28,21,8.0724,2388141.297,295840.3073,1.505300472,0.996619211,1.510406839,0.72060264
0,10,14,44,16.9136,2934369.523,173491.7181,1.504999526,0.996619211,1.510104872,0.72045854
0,9,111,114,43.8216,12960258.3,295750.4588,1.504843303,0.996619211,1.509948119,0.72038373
0,6,38,30,11.532,3410043.648,295702.7097,1.504600345,0.996619211,1.509704337,0.7202674
0,7,50,60,23.064,6819721.695,295686.8581,1.504519689,0.996619211,1.509623407,0.72022878
0,3,126,16,6.1504,1066530.059,173408.2431,1.504275401,0.996619211,1.50937829,0.7201118
0,3,36,42,16.1448,2799453.035,173396.5757,1.504174188,0.996619211,1.509276734,0.72006334
0,6,35,29,11.1476,1932387.855,173345.6399,1.503732332,0.996619211,1.50883338,0.71985176
0,1,11,13,4.9972,1476559.398,295477.347,1.50345365,0.996619211,1.508553752,0.71971832
0,4,111,20,7.688,2269879.313,295249.6504,1.50229508,0.996619211,1.507391252,0.71916355
0,10,138,6,2.3064,680484.8047,295041.9722,1.501238368,0.996619211,1.506330955,0.71865756
0,9,33,43,16.5292,4876260.313,295008.8518,1.501069844,0.996619211,1.506161859,0.71857686
0,9,69,52,19.9888,5891735.266,294751.8243,1.499762032,0.996619211,1.504849611,0.71795063
0,6,139,15,5.766,1699241.578,294700.239,1.499499554,0.996619211,1.504586243,0.71782495
0,9,139,2,0.7688,226519.0156,294639.7186,1.499191613,0.996619211,1.504277257,0.7176775
0,9,22,80,30.752,9060302.758,294624.8295,1.499115854,0.996619211,1.504201241,0.71764122
0,3,138,1,0.3844,66429.42969,172813.2926,1.499114346,0.996619211,1.504199728,0.7176405
0,9,119,42,16.1448,4755762.203,294569.2857,1.498833235,0.996619211,1.503917663,0.71750589
0,12,53,98,37.6712,11087637.06,294326.6225,1.497598512,0.996619211,1.502678751,0.71691466
0,10,162,4,1.5376,265390.5859,172600.5372,1.497268743,0.996619211,1.502347864,0.71675675
0,10,187,61,23.4484,4047015.73,172592.4042,1.497198191,0.996619211,1.502277073,0.71672297
0,4,179,162,62.2728,18323037.23,294238.2105,1.497148652,0.996619211,1.502227365,0.71669925
0,6,75,20,7.688,2261920.57,294214.4342,1.497027673,0.996619211,1.502105976,0.71664132
0,10,148,17,6.5348,1126974.016,172457.3079,1.496026263,0.996619211,1.501101169,0.71616181
0,7,144,63,24.2172,7119012.055,293965.118,1.495759097,0.996619211,1.500833097,0.71603388
0,7,26,8,3.0752,903947.6016,293947.5812,1.495669866,0.996619211,1.500743563,0.71599115
0,3,30,33,12.6852,2186457.348,172362.8597,1.495206947,0.996619211,1.500279074,0.71576949
0,9,130,7,2.6908,790303.2656,293705.6881,1.494439061,0.996619211,1.499508583,0.7154018
0,2,136,30,11.532,1984556.477,172091.2657,1.492850934,0.996619211,1.497915069,0.71464134
0,10,3,67,25.7548,4430264.473,172017.0404,1.492207047,0.996619211,1.497268997,0.71433302
48,9,69,20,7.688,2254631,293266.3,1.492203,0.996619,1.497265,0.71433112
0,9,5,27,10.3788,3042883.344,293182.5783,1.491777363,0.996619211,1.496837856,0.71412728
0,9,146,32,12.3008,3604473.789,293027.5908,1.490988753,0.996619211,1.496046571,0.71374966
0,3,157,28,10.7632,1848378.41,171731.3076,1.489728382,0.996619211,1.494781925,0.71314615
0,9,55,16,6.1504,1055632.922,171636.4662,1.488905656,0.996619211,1.493956407,0.7127522
0,10,32,24,9.2256,1582109.75,171491.258,1.487646009,0.996619211,1.492692487,0.71214903
0,9,142,25,9.61,2808911.469,292290.4754,1.487238148,0.996619211,1.492283243,0.71195373
0,9,53,14,5.3816,1572119.289,292128.6028,1.486414505,0.996619211,1.491456805,0.71155934
48,7,73,69,26.5236,4544365,171332.9,1.486272,0.996619,1.491314,0.71149119
0,1,15,22,8.4568,2469073.336,291963.0754,1.485572264,0.996619211,1.490611708,0.71115604
0,3,86,48,18.4512,3159196.887,171219.0474,1.485284646,0.996619211,1.490323114,0.71101832
0,9,55,4,1.5376,448778.6016,291869.538,1.485096326,0.996619211,1.490134155,0.71092815
0,3,1,40,15.376,4482964.563,291555.9679,1.483500812,0.996619211,1.488533229,0.71016416
0,9,17,23,8.8412,2577361.109,291517.1141,1.483303116,0.996619211,1.488334862,0.71006949
0,9,104,27,10.3788,3025163.555,291475.2722,1.483090215,0.996619211,1.488121238,0.70996755
0,5,15,10,3.844,1120419.086,291472.1868,1.483074515,0.996619211,1.488105486,0.70996003
48,3,67,19,7.3036,1247591,170818.7,1.481811,0.996619,1.486838,0.70935516
0,1,123,36,13.8384,2363848.373,170818.0406,1.481806008,0.996619211,1.486832675,0.70935262
0,7,78,13,4.9972,853267.4453,170749.1086,1.481208038,0.996619211,1.486232678,0.70906629
0,14,98,24,9.2256,2682015.336,290714.4615,1.479219043,0.996619211,1.484236935,0.70811389
48,1,94,6,2.3064,670021.5,290505.3,1.478155,0.996619,1.483169,0.70760425
0,7,19,51,19.6044,5694274.008,290458.979,1.477919092,0.996619211,1.482932574,0.70749142
0,6,77,113,43.4372,12616692.41,290458.2342,1.477915302,0.996619211,1.482928771,0.70748961
0,1,75,43,16.5292,2814964.266,170302.511,1.477333911,0.996619211,1.482345408,0.70721121
48,7,12,105,40.362,6870872,170231.2,1.476715,0.996619,1.481725,0.70691514
0,6,16,68,26.1392,7583051.063,290102.6452,1.476105987,0.996619211,1.481113318,0.70662324
0,6,46,36,13.8384,2354702.48,170157.1338,1.476072798,0.996619211,1.481080017,0.70660735
0,3,3,2,0.7688,223003.8906,290067.4956,1.475927138,0.996619211,1.480933863,0.7065376
0,4,123,12,4.6128,1337841.297,290028.03,1.475726329,0.996619211,1.480732372,0.70644144
0,10,78,47,18.0668,5239486.418,290006.3331,1.47561593,0.996619211,1.480621599,0.70638858
0,9,21,14,5.3816,914010.75,169839.964,1.473321425,0.996619211,1.47831931,0.70528989
0,10,164,37,14.2228,4118242.914,289552.1918,1.473305159,0.996619211,1.47830299,0.7052821
48,9,64,66,25.3704,7343788,289462.8,1.472851,0.996619,1.477847,0.70506449
0,9,2,33,12.6852,2153021.475,169727.0421,1.472341854,0.996619211,1.477336417,0.70482083
0,10,112,49,18.8356,3195200.074,169636.2247,1.471554035,0.996619211,1.476545925,0.70444359
0,6,12,5,1.922,326002.4297,169616.2485,1.471380746,0.996619211,1.476372049,0.70436062
0,3,19,54,20.7576,6000946.016,289096.3317,1.470985643,0.996619211,1.475975605,0.70417143
0,9,66,45,17.298,4999382.195,289015.0419,1.470572023,0.996619211,1.475560582,0.70397337
0,14,104,3,1.1532,333128.9609,288873.5353,1.469852006,0.996619211,1.474838122,0.7036286
0,9,75,32,12.3008,3551800.664,288745.5014,1.469200541,0.996619211,1.474184448,0.70331665
0,5,31,43,16.5292,2798779.252,169323.334,1.468839782,0.996619211,1.473822465,0.70314391
0,13,83,14,5.3816,1553514.344,288671.4627,1.468823816,0.996619211,1.473806445,0.70313626
48,1,66,40,15.376,2602143,169234.1,1.468065,0.996619,1.473045,0.70277289
0,1,29,19,7.3036,1235503.484,169163.6295,1.467454383,0.996619211,1.472432367,0.70248053
0,3,143,27,10.3788,1754560.828,169052.3787,1.466489309,0.996619211,1.471464019,0.70201842
48,6,146,91,34.9804,10078632,288122.2,1.466029,0.996619,1.471002,0.70179793
0,9,53,71,27.2924,4611380.047,168962.0571,1.465705791,0.996619211,1.470677842,0.70164324
48,9,89,27,10.3788,2989471,288036.2,1.465592,0.996619,1.470563,0.70158843
0,1,57,4,1.5376,259763.1406,168940.6482,1.465520073,0.996619211,1.470491495,0.70155431
0,1,106,36,13.8384,2336782.383,168862.1794,1.464839375,0.996619211,1.469808487,0.70122836
0,4,55,47,18.0668,5200163.758,287829.8181,1.464541343,0.996619211,1.469509445,0.70108566
0,9,45,128,49.2032,14159282.36,287771.575,1.46424499,0.996619211,1.469212086,0.70094375
48,1,70,151,58.0444,16701917,287743.8,1.464104,0.996619,1.46907,0.70087595
0,3,135,14,5.3816,907792.7617,168684.5477,1.463298462,0.996619211,1.468262347,0.70049052
0,5,97,19,7.3036,1231796.293,168656.0454,1.463051211,0.996619211,1.468014258,0.70037213
0,9,85,95,36.518,10500194.79,287534.7716,1.463040082,0.996619211,1.468003091,0.7003668
0,3,86,32,12.3008,3536785.844,287524.8637,1.462989669,0.996619211,1.467952506,0.70034266
0,9,60,14,5.3816,1547000.141,287461.0043,1.462664738,0.996619211,1.467626473,0.70018707
6,11,154,9,3.4596,994316.7,287408,1.462395,0.996619,1.467356,0.70005799
0,4,12,46,17.6824,5081364.313,287368.4744,1.462193926,0.996619211,1.467154064,0.69996163
