"","A1","A2","A3","B1","B2","B3","C1","C2","C3"
"Ccdc19",0,0.692781984201168,0.85553214998314,0,8.27191046035064,0,4.38357875138589,6.98671640191142,1.40289050236771
"Ccdc22",282.788640140487,239.009784549403,284.892205944386,380.362164871715,339.148328874376,338.730690369171,425.207138884431,430.847511451204,486.803004321595
"Ccdc24",0.698243555902438,4.15669190520701,0,0,5.90850747167903,0,0,1.1644527336519,1.40289050236771
"Ccdc25",638.89285365073,554.225587360934,660.470819786984,776.340371702973,659.38943383938,725.183107834551,533.700712981232,477.42562079728,506.443471354743
"Ccdc27",0,0,0,0,3.54510448300742,0,0,0,0
"Ccdc28a",92.1681493791218,103.917297630175,102.663857997977,118.235746265108,161.893104724005,178.722546575999,103.014100657568,89.6628604911966,127.663035715461
"Ccdc28b",11.171896894439,11.0845117472187,17.1106429996628,11.1543156853875,2.36340298867161,0.935720139141356,0,9.31562186921523,7.01445251183854
"Ccdc32",263.936064131121,243.16647645461,272.059223694638,374.785007029021,401.778508074174,483.767311936081,295.891565718548,307.415521684103,368.960202122707
"Ccdc33",0,0,2.56659644994942,0,0,0,0,0,0
"Ccdc34",266.729038354731,318.679712732537,471.39821464071,23.4240629393138,22.4523283923803,43.0431264005024,50.4111556409377,17.4667910047786,54.7127295923406
"Ccdc39",72.6173298138535,70.6637623885191,86.4087471482971,84.7727992089453,61.4484777054619,85.1505326618634,31.7809459475477,22.1246019393862,19.6404670331479
"Ccdc40",6.28419200312194,0.692781984201168,0,1.11543156853875,1.18170149433581,0,0,0,0
"Ccdc42",0,0,0,0,0,0,0,0,0
"Ccdc43",491.563463355316,457.928891556972,527.007804389614,593.409594462617,524.675463485098,675.589940460059,424.111244196585,518.181466475097,483.997223316859
"Ccdc47",3543.58604620487,3371.07713512288,3223.64514113647,2700.45982743232,2756.90958628543,2668.67383683115,2384.66684075392,2170.53989552715,2166.06293565574
"Ccdc50",204.585361879414,234.853092644196,284.892205944386,284.435049977382,302.515582549966,319.080567447202,523.837660790614,555.443953951958,453.13363226477
"Ccdc51",210.171310326634,237.624220581001,198.483458796088,339.091196835781,307.242388527309,303.173325081799,216.987148193602,209.601492057343,238.49138540251
"Ccdc53",290.469319255414,238.317002565202,227.571551895515,102.619704305565,94.5361195468645,104.800655583832,95.3428378426431,103.636293295019,143.094831241506
"Ccdc58",659.141916771901,669.92017872253,522.730143639698,646.950309752477,506.949941070061,594.182288354761,357.26166823795,490.234600867451,378.780435639281
"Ccdc59",241.592270342243,211.991287165557,218.160698245701,224.20174527629,250.520716799191,272.294560490135,144.658098795734,128.089800701709,183.77865581017
"Ccdc60",0,0,0,0,0,0,0,0,0
"Ccdc61",435.005735327219,478.019569098806,530.429932989547,254.318397626836,270.609642202899,276.0374410467,338.63145854456,343.513556427312,297.412786501954
"Ccdc62",90.0734187114145,111.537899456388,70.1536362986175,107.08143057972,64.9935821884693,48.6574472353505,94.2469431547966,97.8140296267599,67.33874411365
"Ccdc63",0,0,0,0,0,0,0,0,0
"Ccdc64",92.1681493791218,105.995643582779,86.4087471482971,310.089976053774,368.690866232771,363.059413986846,235.617357886992,202.614775655431,195.001779829111
"Ccdc64b",160.596017857561,97.6822597723647,72.7202327485669,914.653886201778,796.466807182333,841.212405088079,574.248816431552,492.563506334755,690.222127164912
"Ccdc65",8.37892267082925,15.9339856366269,11.1219179497808,1.11543156853875,0,3.74288055656542,2.19178937569295,12.8089800701709,1.40289050236771
"Ccdc67",0.698243555902438,1.38556396840234,2.56659644994942,0,0,1.87144027828271,0,1.1644527336519,2.80578100473542
"Ccdc68",0.698243555902438,0.692781984201168,0,0,0,0,2.19178937569295,0,1.40289050236771
"Ccdc69",33.515690683317,20.783459526035,22.2438358995616,10.0388841168488,16.5438209207013,17.7786826436858,27.3973671961618,16.3023382711267,29.4607005497219
"Ccdc7",0,0,0,0,0,0,0,0,0
"Ccdc71",323.985009938731,360.246631784607,356.756906542969,149.467830184193,142.985880814632,132.872259758073,166.575992552664,197.956964720824,168.346860284125
"Ccdc77",46.0840746895609,76.8988002463297,110.363647347825,17.8469050966201,33.0876418414026,46.7860069570678,32.8768406353942,10.4800746028671,15.4317955260448
"Ccdc8",0,0,0,0,1.18170149433581,0,2.19178937569295,0,0
"Ccdc80",4.18946133541463,1.38556396840234,7.69978934984826,0,0,4.67860069570678,0,1.1644527336519,5.61156200947083
"Ccdc81",0,0,0,0,0,0,0,0,0
"Ccdc82",403.584775311609,446.151597825552,551.818236739125,287.781344682999,324.967910942347,348.087891760585,269.590093210232,295.770994347583,237.088494900143
"Ccdc85a",0,0,0,0,0,0,0,0,1.40289050236771
"Ccdc86",541.138755824389,472.477313225197,510.752693539934,269.934439586378,272.973045191571,268.551679933569,167.67188724051,164.187835444918,179.569984303067
"Ccdc87",0,0,0,0,0,0,0,0,0
"Ccdc89",0,0,0,0,0,0,0,0,0
"Ccdc90b",261.143089907512,225.15414486538,189.072605146274,153.929556458348,198.525851048415,231.122874367915,127.123783790191,78.0183331546775,133.274597724932
"Ccdc91",568.370254504584,621.425439828448,534.707593739462,143.890672341499,170.165015184356,148.779502123476,208.21999069083,249.192885001507,204.822013345685
"Ccdc92",417.549646429658,277.112793680467,294.3030595942,525.368268781753,525.857164979433,601.668049467892,625.755866760336,628.804476172028,666.372988624661
"Ccdc93",723.380323914925,622.81100379685,499.630775590154,536.522584467141,497.496329115374,474.410110544668,735.345335544983,805.801291687117,806.662038861432
"Ccdc94",300.244729038048,333.228134400762,386.700531792379,495.251616431207,421.867433477883,399.552499413359,298.08335509424,272.481939674545,328.276377554044
"Ccdc97",735.250464365267,560.460625218745,621.971873037743,988.272369725336,859.096986382131,1045.19939542089,613.701025194025,654.42243631237,707.056813193325
"Ccer1",0,0,0,0,0,0,0,0,0
"Cchcr1",569.766741616389,811.940485483769,843.554699883376,450.634353689657,440.774657387256,424.816943170176,503.015661721531,612.502137900901,554.141748435245
"Ccin",0,0,0,0,0,0,0,0,0
"Cck",0,0,0,0,0,0,0,0,0
"Cckar",0,0,0,0,0,0,0,1.1644527336519,0
"Cckbr",0,0,0,0,0,0,0,0,0
"Ccl1",0,0,0,0,0,0,0,0,0
"Ccl11",0,0,0,0,0,0,0,0,0
"Ccl12",0,0,0,0,0,0,0,0,0
"Ccl17",0,0,0,0,0,0,0,0,0
"Ccl19",0,0,0,0,0,0,0,0,0
"Ccl2",59.3507022517072,104.610079614376,153.995786996965,13.385178822465,9.45361195468645,4.67860069570678,58.082418455863,230.561641263077,84.1734301420625
"Ccl20",1.39648711180488,5.54225587360934,3.42212859993256,1.11543156853875,8.27191046035064,0,173.151360679743,231.726093996729,158.526626767551
"Ccl21",0,0,0,0,0,0,0,0,0
"Ccl22",0,0,0,0,0,0,0,0,0
"Ccl24",0,0,0,0,0,0,0,0,0
"Ccl25",0.698243555902438,0,2.56659644994942,3.34629470561626,0,1.87144027828271,0,0,0
"Ccl26",0,0,0,0,0,0,0,0,0
"Ccl27",0,0,0,0,0,0.935720139141356,0,0,0
"Ccl28",0,0,0,0,0,0,0,0,1.40289050236771
"Ccl3",0,0,0,0,0,0,0,0,0
"Ccl4",0,0,0,0,0,0,0,0,0
"Ccl5",0,0,0,0,0,0,0,0,0
"Ccl6",5.5859484472195,4.15669190520701,8.5553214998314,1.11543156853875,2.36340298867161,4.67860069570678,4.38357875138589,1.1644527336519,1.40289050236771
"Ccl7",0,6.23503785781051,5.13319289989884,63.579599406709,64.9935821884693,41.1716861222197,6.57536812707884,20.9601492057343,4.20867150710312
"Ccl9",0,0,0,0,0,0,0,1.1644527336519,0
"Ccm2",850.460651089169,881.911465888087,882.9091787826,1056.3136954062,1059.98624041922,1075.14243987342,1033.42869063922,1169.11054458651,1165.80200746757
"Ccna1",0,0,0,0,0,0,0,0,0
"Ccna2",372.163815295999,843.808456757023,1447.56039777147,16.7314735280813,7.09020896601483,17.7786826436858,24.1096831326224,8.15116913556333,1.40289050236771
"Ccnb1",226.929155668292,513.351450293066,1120.74711647791,52.4252837213214,36.63274632441,28.0716041742407,21.9178937569295,23.2890546730381,15.4317955260448
"Ccnb1ip1",30.0244729038048,27.7112793680467,28.2325609494436,16.7314735280813,16.5438209207013,6.55004097398949,10.9589468784647,4.65781093460761,7.01445251183854
"Ccnb2",78.203278261073,155.875946445263,404.666706942025,6.69258941123252,12.9987164376939,10.2929215305549,2.19178937569295,15.1378855374747,11.2231240189417
"Ccnc",875.597419101657,833.416726994005,824.732992583747,958.15571737479,968.995225355361,1042.39223500347,572.057027055859,586.884177760559,441.910508245828
"Ccnd1",17918.3261315684,17562.0232994996,17656.472511352,8427.08550031029,8933.66329717869,6294.5893760039,12618.1314358643,11877.4178832494,13404.6187501235
"Ccnd2",2947.98429302009,3068.33140802697,3013.18423224062,1456.75362851161,1493.67068884046,1461.5948573388,1568.2252983083,1673.31857825779,1482.85526100267
"Ccnd3",1684.16345683668,1817.85992654386,1879.60413351296,557.715784269377,549.49119486615,487.510192492647,763.838597428991,891.970793977358,910.475936036643
"Ccndbp1",351.216508618926,274.341665743663,290.880930994267,451.749785258195,478.589105206001,499.674554301484,409.864613254581,434.34086965216,420.867150710312
"Ccne1",593.507022517072,678.926344517145,749.44616338523,166.199303712274,122.896955410924,107.607816001256,61.3701025194025,121.103084299798,72.9503061231208
"Ccne2",388.223417081755,544.526639582118,645.92677323727,201.893113905514,209.161164497438,288.201802855538,158.904729737739,163.023382711267,129.065926217829
"Ccnf",397.300583308487,586.093558634188,1031.77177287967,1561.60419595426,1412.13328573129,1252.92926631028,1024.66153313645,1016.56723647811,1056.37654828288
"Ccng1",12499.9561377654,13160.0865718854,12626.7990016012,7068.48984983008,7352.54669775738,7084.33717343921,5689.88521929889,7517.70684845669,5535.80592234298
"Ccng2",411.963697982438,469.013403304191,360.179035142902,5950.82741815425,5766.70329235873,6670.74887193873,3252.61543352833,2892.50059039133,2967.1134125077
"Ccnh",518.096718479609,455.850545604369,554.384833189075,759.608898174891,629.846896480984,770.097674513336,423.015349508738,395.913929441647,364.751530615604
"Ccni",2020.71685078165,2183.64881420208,2295.39275840476,3773.5049963666,3942.15618510425,4336.12712478104,4018.64582033301,4302.65285084378,3444.09618331272
"Ccnj",6.98243555902438,2.0783459526035,5.13319289989884,15.6160419595426,12.9987164376939,4.67860069570678,17.5343150055436,10.4800746028671,8.41734301420625
"Ccnjl",4.18946133541463,4.84947388940818,1.71106429996628,6.69258941123252,5.90850747167903,4.67860069570678,7.67126281492531,16.3023382711267,7.01445251183854
"Ccnk",694.752338122925,669.227396738328,679.292527086613,905.730433653468,805.920419137019,965.66318359388,790.140069937307,705.658356593054,688.819236662545
"Ccnl1",637.496366538926,817.482741357378,761.423613484994,6391.42288772706,5967.59254639582,6944.91487270715,4534.8122183087,4206.00327395068,3622.26327711342
"Ccnl2",652.857724768779,920.707257003352,769.123402834843,2717.1913009604,3066.51537780142,3277.82764741217,4870.15599278972,4470.33404448966,4299.85938975703
"Ccno",0,0,0,0,0,0,0,0,0
"Ccnt1",48.1788053572682,33.9463172258572,47.0542682490727,180.699914103278,179.618627139042,190.886908384837,109.589468784647,87.3339550238928,126.260145213094
"Ccnt2",698.94179945834,796.006499847142,898.308757482297,1709.95659456991,1772.55224150371,1820.91139076908,1736.99308023666,1576.66900136468,1589.47493918261
"Ccny",559.293088277853,586.786340618389,656.193159037068,438.36460643573,472.680597734322,605.410930024457,318.905354163324,306.251068950451,329.679268056411
"Ccp110",142.441685404097,195.364519544729,295.158591744183,163.968440575197,112.261641961902,135.679420175497,32.8768406353942,30.2757710749495,37.8780435639281
"Ccpg1",345.630560171707,367.86723361082,344.779456443205,704.952751316492,768.105971318274,824.369442583535,583.015973934323,590.377535961515,603.242916018115
"Ccpg1os",25.8350115683902,17.3195496050292,19.6772394496122,7.80802097977128,5.90850747167903,10.2929215305549,6.57536812707884,2.32890546730381,5.61156200947083
"Ccr1",0,2.77112793680467,0.85553214998314,88.1190939145616,73.2654926488199,83.2790923835807,49.3152609530913,44.2492038787723,53.3098390899729
"Ccr10",0,1.38556396840234,0.85553214998314,2.23086313707751,0,0,1.09589468784647,0,0
"Ccr1l1",0,0,0,8.92345254831003,2.36340298867161,5.61432083484814,5.47947343923236,15.1378855374747,7.01445251183854
"Ccr3",0,0,0,0,0,0,0,0,0
"Ccr4",0,0,0,0,0,0,0,0,0
"Ccr5",0,0,0,0,0,0,0,0,0
"Ccr6",0,0,0,0,0,0,0,0,1.40289050236771
"Ccr7",0,1.38556396840234,0,0,0,0,0,0,2.80578100473542
"Ccr9",0,0,0,0,0,0,0,0,0
"Ccrl2",0,0,0,0,0,0,0,0,0
"Ccs",375.655033075511,379.64452734224,276.336884444554,156.160419595426,77.9922986261632,128.193659062366,143.562204107888,180.490173716045,207.627794350421
"Ccsap",50.2735360249755,71.3565443727203,142.018336897201,34.5783786247014,21.2706268980445,34.6216451482302,23.0137884447759,12.8089800701709,25.2520290426187
"Ccser1",116.606673835707,104.610079614376,93.2530043481622,53.5407152898602,36.63274632441,69.2432902964604,268.494198522386,252.686243202463,276.369428966439
"Cct2",5833.12666600896,5618.46189187147,5434.3402166929,5151.06298351197,5017.50454494983,5334.54051324487,3746.86393774709,3737.89327502261,3877.58934854435
"Cct3",7131.8596799875,6486.51771807554,6295.00555957594,5232.4894880153,5178.2159481795,5553.49902580395,3854.26161715604,4136.13610993156,3919.67606361538
"Cct4",7351.80640009677,6820.4386344605,6721.91610241753,7483.4303933265,7510.89469799838,7647.6406972023,7514.54987456326,7545.65371406434,7314.67107934523
"Cct5",9326.43917618886,8970.83391342093,8809.41454837639,10433.7468921115,10408.4267621098,11375.5497315415,10341.9581692072,10935.375621725,10712.4718760798
"Cct6a",7321.78192719296,7117.6421056828,7018.78575846168,3568.26558775547,3468.29388587559,4041.37528095152,2649.87335521277,2713.17486940894,2373.69073000616
"Cct6b",3.49121777951219,4.15669190520701,0,1.11543156853875,1.18170149433581,0,1.09589468784647,0,2.80578100473542
"Cct7",8520.66611267745,8111.09147102728,8103.6005246403,6944.67694572228,7078.39195107148,6729.69924070463,5675.63858835688,5911.92652875072,6130.63149534688
"Cct8",9122.55205786535,8584.26156623667,8184.02054673871,5667.50779974541,5507.91066509919,6376.93274824834,5884.95447373556,6360.2408312067,5554.04349887376
"Cct8l1",0,0,0,0,0,0,0,0,0
"Ccz1b",1027.11627073249,929.713422797967,1035.1939014796,929.154496592782,856.733583393459,948.820221089335,867.948592774406,792.992311616946,792.633133837755
"Cd101",2.79297422360975,2.77112793680467,2.56659644994942,16.7314735280813,25.9974328753877,2.80716041742407,13.1507362541577,17.4667910047786,8.41734301420625
"Cd14",130.571544953756,132.321358982423,114.641308097741,31.2320839190851,17.7255224150371,22.4572833393925,44.9316822017054,67.5382585518104,44.8924960757667
"Cd151",74.7120604815608,53.3442127834899,53.8985254489378,61.3487362696315,49.6314627621038,55.20748820934,99.726416594029,119.938631566146,53.3098390899729
"Cd163",0,0,0,0,0,0,0,0,0
"Cd163l1",0,0,0,0,0,0,0,0,0
"Cd164",4178.98768207609,4126.90227988636,4069.7664374698,7335.07799471085,7208.37911544841,8315.74487654923,5582.48753988993,5697.66722575876,4483.6380455672
"Cd177",0,0,0,0,0,6.55004097398949,0,0,0
"Cd180",0,0,0,0,0,0,0,0,0
"Cd19",0,0,0,0,0,0,0,0,0
"Cd1d1",43.2911004659511,42.9524830204724,22.2438358995616,25.6549260763913,30.7242388527309,20.5858430611098,54.7947343923236,57.0581839489433,43.489605573399
"Cd2",0,0.692781984201168,0,0,0,0,0,0,0
"Cd200",1.39648711180488,0.692781984201168,0.85553214998314,0,1.18170149433581,0,1.09589468784647,1.1644527336519,2.80578100473542
"Cd200r1",11.8701404503414,37.4102271468631,29.0880930994268,0,2.36340298867161,2.80716041742407,0,0,0
"Cd209a",0,0,0,0,0,0,0,0,0
"Cd209b",0,0,0,0,0,0,0,0,0
"Cd209e",0,0,0,0,0,0,0,0,0
"Cd22",4.88770489131706,3.46390992100584,0,0,0,1.87144027828271,0,0,1.40289050236771
"Cd226",0,0,0,0,0,0,0,0,0
"Cd24",809.962524846828,735.041685237439,638.226983887422,4992.67170077946,4961.96457471605,5408.46240423704,8072.36027067712,6771.29264618582,7910.89954285151
"Cd244",0,0,0,0,0,0,0,0,0
"Cd247",0,0,0,1.11543156853875,0,0,1.09589468784647,0,0
"Cd248",0,0,0,0,0,0,0,0,0
"Cd27",0,0,0,1.11543156853875,3.54510448300742,0,0,0,0
"Cd274",30.0244729038048,20.0906775418339,17.1106429996628,62.4641678381702,56.7216717281187,51.4646076527746,71.2331547100207,74.5249749537218,40.6838245686635
"Cd276",812.755499070438,951.882446292405,852.110021383207,422.748564476188,401.778508074174,354.637932734574,597.262604876328,684.698207387319,683.207674653074
"Cd28",38.4033955746341,33.9463172258572,15.3995786996965,39.0401048988564,38.9961493130816,29.9430444525234,9.86305219061825,8.15116913556333,18.2375765307802
"Cd2ap",1607.35666568741,1543.5182608002,1642.62172796763,2497.45128195827,2550.11182477667,2908.21819245134,2701.38040554155,2706.18815300702,2330.20112443276
"Cd2bp2",1231.003389056,1404.26908197577,1360.29611847319,1457.86906008015,1642.56507712677,1353.98704133754,1122.19616035479,1073.62542042706,1226.12629906938
"Cd300a",0,0,0,0,0,0,0,0,0
"Cd300e",0,0,0,0,0,0,0,0,0
"Cd300lb",0,0,0,0,0,0,0,0,1.40289050236771
"Cd300le",0,0,0,0,0,0,0,0,0
"Cd300lf",0,0,0,0,0,0,2.19178937569295,0,0
"Cd302",0,2.0783459526035,0,0,0,0,0,0,0
"Cd320",277.202691693268,266.028281933249,300.291784644082,230.894334687522,187.890537599393,228.315713950491,207.124096002983,208.437039323691,209.030684852789
"Cd34",0,0.692781984201168,2.56659644994942,0,0,0.935720139141356,0,0,0
